"smooth","var"
13.0879360131882,0.000537988720066388
13.0340869105108,0.000537988720066388
13.1272954399928,0.000537988720066388
13.2649681163538,0.000537988720066388
13.3667795925438,0.000537988720066388
13.3848114399761,0.000537988720066388
13.3855791807345,0.000537988720066388
13.2847548526926,0.000537988720066388
13.2268013779148,0.000537988720066388
13.1144154780786,0.000537988720066388
13.0720504072675,0.000537988720066388
12.9723667966854,0.000537988720066388
12.9654734082008,0.000537988720066388
12.8454154323299,0.000537988720066388
12.8998001397708,0.000537988720066388
12.9475164256585,0.000537988720066388
12.8239863686478,0.000537988720066388
12.6938522413532,0.000537988720066388
12.6207755799954,0.000537988720066388
12.682328547092,0.000537988720066388
12.6241879979898,0.000537988720066388
12.8948523330603,0.000537988720066388
12.8245140033411,0.000537988720066388
12.7083673281295,0.000537988720066388
12.8464711226218,0.000537988720066388
12.9551915139789,0.000537988720066388
12.8293724166877,0.000537988720066388
12.8478111038363,0.000537988720066388
13.0119751933422,0.000537988720066388
12.9077088516326,0.000537988720066388
12.8544233577783,0.000537988720066388
12.7367740243811,0.000537988720066388
12.6589133032627,0.000537988720066388
12.7394759394126,0.000537988720066388
12.7186409176743,0.000537988720066388
12.737758526244,0.000537988720066388
12.7630867585876,0.000537988720066388
12.7690559054441,0.000537988720066388
12.8040770235588,0.000537988720066388
12.8303223092756,0.000537988720066388
12.909174988028,0.000537988720066388
12.8983958399559,0.000537988720066388
12.9013026218698,0.000537988720066388
12.9180929794276,0.000537988720066388
12.8827997665309,0.000537988720066388
12.8313419461281,0.000537988720066388
12.9008390761585,0.000537988720066388
12.9350755773395,0.000537988720066388
12.8741741393688,0.000537988720066388
12.9222470697905,0.000537988720066388
12.9513480588619,0.000537988720066388
12.9488639780522,0.000537988720066388
12.9281619748731,0.000537988720066388
12.9942509469226,0.000537988720066388
12.9213794945176,0.000537988720066388
12.8829262008193,0.000537988720066388
12.93189791534,0.000537988720066388
12.9456687017494,0.000537988720066388
12.9549567510997,0.000537988720066388
12.9802310395041,0.000537988720066388
12.8426922057399,0.000537988720066388
12.7999301566061,0.000537988720066388
12.8408838906736,0.000537988720066388
12.9420450359835,0.000537988720066388
12.9937073202789,0.000537988720066388
13.0918182025582,0.000537988720066388
13.128370159282,0.000537988720066388
13.1289215833281,0.000537988720066388
13.1187539508955,0.000537988720066388
13.1218427096263,0.000537988720066388
13.1147068121242,0.000537988720066388
13.1012847319492,0.000537988720066388
13.0070446584105,0.000537988720066388
12.9963687857208,0.000537988720066388
12.9975904967333,0.000537988720066388
13.0152357863454,0.000537988720066388
13.024216458605,0.000537988720066388
13.0326393605391,0.000537988720066388
12.9641712537276,0.000537988720066388
12.9326641591298,0.000537988720066388
12.8700773527059,0.000537988720066388
12.8164837644253,0.000537988720066388
13.2430039994426,0.000537988720066388
13.2964781900819,0.000537988720066388
13.3700892954681,0.000537988720066388
13.3761260666926,0.000537988720066388
13.4297477708746,0.000537988720066388
13.4139519987766,0.000537988720066388
13.4234049177459,0.000537988720066388
13.437546299537,0.000537988720066388
13.4285195654737,0.000537988720066388
13.3856602188591,0.000537988720066388
13.2987412596675,0.000537988720066388
13.2689149858213,0.000537988720066388
13.2242425383055,0.000537988720066388
13.2211571523106,0.00053798872006639
13.1100038666307,0.00053798872006644
13.1261312464333,0.000537988720078568
13.2242206940623,0.000537988722892855
13.2041572514642,0.000537989375945349
13.1786987701673,0.000538140916153706
12.9967324037312,0.000573305677008034
